sentiment,review
positive,Nao recomendo de todo o restaurante. Praticam precos elevados para a qualidade apresentada. Foi uma dececao.
positive,"A comida era muito saborosa e bem apresentada. O servico foi muito simpatico e eficiente. Esta, sem duvida, entre os melhores de Beja."
positive,As entradas deliciosas. os pratos com requinte. Servico amavel e atencioso. O espaco grandioso e ao mesmo tempo intimista.
positive,"Jantar e pequeno-almoco num ambiente historico,  muito bem servido,  delicioso, com toque de requinte,  staff atento e simpatico."
positive,"Espaco requintado, bem decorado e unico em Beja. Staff muito atencioso, simpatico e profissional. Recomendo as bochechas de porco preto com migas e para sobremesa o mix de docaria regional....com muitas calorias mas dias nao sao dias. Carta de vinhos com uma seleccao."
positive,Obrigada pelos seus comentarios e avaliacao. Cumprimentos
positive,"excelente comida, ementa diversificada, numa pousada que foi adaptada de um antigo convento e quartel militar. Um lugar onde levo convidados que tenho de tratar bem"
positive,"Exelente confeccao,desdes as entradas aos pratos principais e sobremesas. Atendimento muito bom sempre atentos ao cliente. Apresentacao das mesas e decoracao."
positive,"Restaurante romantico, agradavel e com otimo atendimento. A comida e muito boas tipica da regiao do Alentejo. E uma boa opcao para quem esta visitando Beja."
positive,"Integrado na pousada o restaurante apresenta-se uma alternativa eficiente no inverno para quem ja nao tenha coragem de ir em busca de local para jantar. Ambiente sobrio mas descontraido. Pessoal afavel e muito simpatico. Sobre a refeicao apenas razoavel..apesar de ter sido utilizado um voucher das pousadas ( o que condiciona a escolha dos pratos) parece-me que os escolhidos (bochechas de por o e frango com arroz basmati) nao sobressaem na sua confeccao face a outros. Boa nota para as pataniscas de bacalhau. Leves, bem escorridinhas da fritura e com bacalhau a serio ( e nao apenas essencia de bacalhau...)!"
positive,"Restaurante do belo hotel Pousada Sao Francisco, do Grupo Pestana , apresenta otimas instalacoes, tanto no salao interno quanto na agradavel esplanada . O atendimento foi excelente , mas em se tratando de restaurante, a comida pecou pela confeccao. Pedimos um prato de frango que veio com um molho sem consistencia e de sabor irreconhecivel . A carne estava algo insossa e palida  e o arroz passou do ponto . A sobremesa estava doce demais  o que mascarou os sabores.Penso que nesse dia o chef nem o sous  chef deveriam estar presentes.Estava , digamos comivel , mas nada do que se esperava ."
positive,"Alta gastronomia em um ambiente de arquitetura gotica, requintado e com servico de primeira. Vale a pena conhecer apesar do preco um pouco mais elevado que o habitual!"
positive,"Comida bem confecionada, num ambiente muito agradavel, com atendimento competente e profissional. A comida e de boa qualidade e esta bem apresentada mas nao fica na memoria."
positive,"Este restaurante mostra na perfeicao o que de melhor se faz na cozinha tipica Alentejana, para voltar em breve."
positive,"Comida requintada, carta de vinhos de qualidade (mas tem que ser provado com cuidado) e servico de muito boa qualidade. Os pratos regionais recomendam-se. Vale tambem pelo convento transformado hoje numa pousada."
negative,"Estive hospedado nesta pousada, e a nivel de restaurante a comida, no primeiro dia, o polvo era satisfatorio um pouco rijo, no segundo dia o bife de espadarte era delicioso, recomendo vivamente! Em relacao ao servico, podia ser melhor pois existem algumas falhas, algumas de Estimado Sr.o Daniel, Agradecemos a preferencia bem como o envio da sua simpatica opiniao sobre a refeicao no Restaurante da Pousada Convento de Beja, que mereceu a nossa melhor atencao. Os comentarios dos nossos clientes sao para nos um estimulo e uma oportunidade de melhoria Excelente confeccao das refeicoes e otima apresentacao dos pratos . Pessoal muito profissional, notando-se perfeitamente que tem curso de hotelaria"
negative,"As entradas com pates estavam muito agradaveis. Os pratos de borrego e a perna de porco com castanhas estavam muito boas. A nao perder, no final a docaria conventual. Recomendo."
positive,"Restaurante espacoso, mas embora fosse um dia frio, estava um clima agradavel. Os clientes eramos nos e outro casal, mas o empregado que nos servia era muito simpatico e bem disposto, por isso mereceu a gorjeta que deixamos. Os pratos eram bem decorados e bem Boas instalacoes, bom ambiente, mas comida muito sofisticada. O conceito anterior das Pousadas em relacao a comida era muito melhor. Tente terminar desfrutar da comida local como e e nao transforma-lo em 'noubelle cuisine'"
positive,"Nos precisavamos passar a noite em Beja, entao escolhemos a Pousada para experimentar a comida. Passamos uma hora no bar antes de entrar na sala de jantar. O menu foi pequeno no entanto houve pratos para todos os gostos. Nos tivemos sopa de galinha que estava deliciosa seguidas pelos Porcos de Bochechas tradicionais que eram servidos com pera em molho de vinho tinto, delicioso. Sorvete de baunilha simples servido para terminar a nossa refeicao. O menu de bebidas foi novamente bastante limitado e no lado caro. A equipe foi excelente a ser atencioso, mas nao avassalador. O cafe da manha foi uma grande mesa de buffet com tudo o que voce poderia imaginar. Excelente salada de frutas, laranja fresca e outros sucos e escolha de cafe ou varios tipos de cha e chocolate. A mesa cozida tinha bacon, ovos mexidos e tomates, os quais foram preparados com perfeicao."
negative,"A comida foi realmente bom e o Place e realmente agradavel. A equipe foi muito bom, mas um pouco lento. Os precos eram caros, mas talvez proporcional a comida que tinhamos. No entanto alguns itens foram realmente as como um terrible expresso para 2. 50 euros ou uma lata de refrigerante. Geral eu recomendaria este lugar."
positive,Restaurante elegante com comida tradicional alentejana apresentada de forma bonita. A equipe em espera da bons conselhos e servicos.
positive,"Em um grande, grande sala, a cantina do antigo mosteiro, os hospedes podem desfrutar de pratos regionais, bem como pratos classicos internacionais. Embora o ambiente e muito agradavel, estar ciente de que pratos sao apenas media qualidade alimentar e e caro para Portugues normas. Existem opcoes melhores e mais baratas em Beja Talvez um dia pode ser um bom lugar para jantar ..."
